bhk,price,total_sqft,location,price_per_sqft
3.0,30.0,1150.0,"Cidco Nashik, Cidco, Nashik, Maharashtra",260.8695652173913
2.0,27.0,1050.0,"Sahdev Nagar, Gangapur Road, Nashik, Maharashtra",257.14285714285717
7.0,85.0,2400.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",354.1666666666667
3.0,60.0,2000.0,"Asha Nagar, Nashik Road, Nashik, Maharashtra",300.0
2.0,43.0,975.0,"Satpur, Nashik, Maharashtra",441.02564102564105
3.0,32.5,1280.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",253.90625
2.0,45.0,1120.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",401.7857142857143
2.0,28.0,1100.0,"Gulshan Colony, Wadala, Nashik, Maharashtra",254.54545454545453
2.0,20.0,900.0,"Savata Nagar, Cidco, Nashik, Maharashtra",222.22222222222223
4.0,180.0,2400.0,"Ashwin Nagar, Cidco, Nashik, Maharashtra",750.0
4.0,125.0,2300.0,"Nashik Road, Nashik, Maharashtra",543.4782608695652
2.0,45.0,1800.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",250.0
3.0,55.0,1360.0,"Dnyaneshwar Nagar, Pathardi Phata, Nashik, Maharashtra",404.4117647058824
2.0,9.85,1080.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",91.20370370370371
1.0,9.0,1000.0,"Prabhat Nagar, Mhasrul, Nashik, Maharashtra",90.0
1.0,29.5,420.0,"Cidco Nashik, Cidco, Nashik, Maharashtra",702.3809523809524
1.0,29.5,420.0,"Cidco Nashik, Cidco, Nashik, Maharashtra",702.3809523809524
2.0,60.0,1200.0,"Panchavati, Nashik, Maharashtra",500.0
4.0,56.0,1500.0,"Veer Savarkar Nagar, Nashik, Maharashtra",373.3333333333333
3.0,550.0,2500.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",2200.0
3.0,60.0,1550.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",387.0967741935484
1.0,9.0,600.0,"Saykheda, Niphad, Nashik, Maharashtra",150.0
2.0,56.0,1700.0,"Indira Nagar, Nashik, Maharashtra",329.4117647058824
6.0,85.0,2800.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",303.57142857142856
2.0,36.0,1070.0,"Omkar Nagar, Makhamalabad, Nashik, Maharashtra",336.4485981308411
2.0,36.0,1071.0,"Omkar Nagar, Makhamalabad, Nashik, Maharashtra",336.1344537815126
3.0,500.0,13000.0,"Nashik Road, Nashik, Maharashtra",384.61538461538464
2.0,32.0,1100.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",290.90909090909093
2.0,35.0,700.0,"Gangapur, Nashik, Maharashtra",500.0
3.0,115.0,1670.0,"Govind Nagar, Nashik, Maharashtra",688.622754491018
2.0,55.0,1600.0,"Satpur, Nashik, Maharashtra",343.75
2.0,50.0,1600.0,"Satpur, Nashik, Maharashtra",312.5
1.0,19.0,561.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",338.68092691622104
1.0,19.0,561.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",338.68092691622104
1.0,19.0,561.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",338.68092691622104
2.0,29.0,950.0,"Nashik Road, Nashik, Maharashtra",305.2631578947368
2.0,29.0,950.0,"Nashik Road, Nashik, Maharashtra",305.2631578947368
3.0,44.5,1450.0,"Laxman Nagar, Panchavati, Nashik, Maharashtra",306.8965517241379
2.0,55.0,1594.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",345.0439146800502
2.0,26.0,887.0,"Adhav Nagar, Dasak, Nashik, Maharashtra",293.1228861330327
2.0,30.0,990.0,"Laxman Nagar, Panchavati, Nashik, Maharashtra",303.030303030303
3.0,38.0,1350.0,"Sneh Nagar, Mhasrul, Nashik, Maharashtra",281.48148148148147
5.0,150.0,4000.0,"D K Nagar, Gangapur Road, Nashik, Maharashtra",375.0
4.0,85.0,1668.0,"L B Nagar Road, Lingoji Guda, Hyderabad, Rangareddy, Telangana, 500059",509.59232613908875
2.0,55.0,807.0,"Dwarka, Nashik, Maharashtra",681.5365551425031
1.0,21.5,650.0,Panchvati Chamber,330.7692307692308
6.0,45.0,1635.0,"Nandur Village, Nandur, Nashik, Maharashtra",275.22935779816515
3.0,125.0,1921.0,"Govind Nagar, Nashik, Maharashtra",650.702758979698
2.0,41.0,1270.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",322.8346456692913
3.0,48.0,1410.0,"Nashik Road, Nashik, Maharashtra",340.4255319148936
2.0,42.0,1270.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",330.70866141732284
4.0,35.0,1800.0,"Ojhar, Niphd, Nashik, Maharashtr",194.44444444444446
3.0,80.0,1538.0,"Govind Nagar, Nashik, Maharashtra",520.1560468140442
4.0,45.0,1450.0,"Balram Nagar, Panchavati, Nashik, Maharashtra",310.3448275862069
3.0,55.0,1500.0,"Jai Bhavani Road, Gandhi Nagar, Nashik, Maharashtra, 422006",366.6666666666667
2.0,33.5,1000.0,"Pathardi Phata, Nashik, Maharashtra",335.0
2.0,60.0,1250.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",480.0
3.0,385.0,2200.0,"Gangapur, Nashik, Maharashtra",1750.0
4.0,85.0,1450.0,"Mahatma Nagar Road, Anandvalli, Nashik, Maharashtra, 422013",586.2068965517242
2.0,35.0,1425.0,"Satpur, Nashik, Maharashtra",245.6140350877193
1.0,22.0,400.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",550.0
2.0,40.0,700.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",571.4285714285714
4.0,87.0,1450.0,"Shankar Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",600.0
4.0,50.0,1200.0,"Panchavati, Nashik, Maharashtra",416.6666666666667
5.0,85.0,2500.0,"Nashik Nagar, Ayodhya Nagar, Nagpur, Maharashtra",340.0
2.0,15.4,650.0,"Shramik Nagar, Satpur, Nashik, Maharashtra",236.92307692307693
2.0,40.0,1600.0,"Hirawadi, Panchavati, Nashik, Maharashtra",250.0
4.0,100.0,3150.0,"Deolali Gaon, Devlali, Nashik, Maharashtra",317.46031746031747
2.0,45.0,1000.0,"Pathardi Gaon, Pathardi Phata, Nashik, Maharashtra",450.0
2.0,40.0,1180.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",338.9830508474576
2.0,60.0,750.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",800.0
2.0,80.0,1300.0,"Govind Nagar, Nashik, Maharashtra",615.3846153846154
2.0,21.8,700.0,"Shiv Shakti Nagar, Panchak, Nashik, Maharashtra",311.42857142857144
4.0,120.0,2239.0,"Deolali Gaon, Devlali, Nashik, Maharashtra",535.9535506922733
4.0,45.0,1450.0,"Balram Nagar, Panchavati, Nashik, Maharashtra",310.3448275862069
5.0,200.0,3000.0,"Jai Bhavani Road, Gandhi Nagar, Nashik, Maharashtra, 422006",666.6666666666666
2.0,40.0,900.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",444.44444444444446
1.0,22.0,650.0,"Uttam Nagar, Cidco, Nashik, Maharashtra",338.46153846153845
2.0,29.9,1100.0,"Amrutdham, Panchavati, Nashik, Maharashtra",271.8181818181818
2.0,20.0,1089.0,"Nashik Road, Nashik, Maharashtra",183.65472910927457
2.0,18.0,650.0,"Nashik Road, Nashik, Maharashtra",276.9230769230769
2.0,35.0,1200.0,Shraddha Garden A,291.6666666666667
2.0,30.0,750.0,"Wadala, Nashik, Maharashtra",400.0
2.0,15.0,930.0,"Matoshree Nagar, Tidke Colony, Nashik, Maharashtra",161.29032258064515
2.0,60.0,1200.0,Kishor Nagar,500.0
2.0,40.5,1503.0,"Satpur, Nashik, Maharashtra",269.4610778443114
2.0,45.45,1557.0,"Satpur, Nashik, Maharashtra",291.90751445086704
1.0,20.0,450.0,"Cidco Nashik, Cidco, Nashik, Maharashtra",444.44444444444446
4.0,70.0,2400.0,"Ashwamegh Nagar, Makhamalabad, Nashik, Maharashtra",291.6666666666667
3.0,75.0,2400.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",312.5
4.0,141.0,2430.0,"Murari Nagar, Cidco, Nashik, Maharashtra",580.2469135802469
4.0,125.0,2100.0,"Gangapur, Nashik, Maharashtra",595.2380952380952
3.0,70.0,1125.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",622.2222222222222
2.0,28.0,900.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",311.1111111111111
2.0,30.0,820.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",365.8536585365854
1.0,25.0,700.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",357.14285714285717
3.0,120.0,2493.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",481.3477737665463
2.0,14.0,750.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",186.66666666666666
2.0,44.0,1290.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",341.08527131782944
2.0,30.0,715.0,"Uttam Nagar, Cidco, Nashik, Maharashtra",419.5804195804196
2.0,14.0,700.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",200.0
4.0,50.0,1800.0,Datta Mandir,277.77777777777777
1.0,21.0,565.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",371.6814159292035
1.0,30.0,1000.0,"Cidco Nashik, Cidco, Nashik, Maharashtra",300.0
3.0,49.0,1100.0,"Hirawadi Road, Panchavati, Nashik, Maharashtra, 422003",445.45454545454544
2.0,17.0,700.0,"Cidco Nashik, Cidco, Nashik, Maharashtra",242.85714285714286
1.0,24.0,585.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",410.2564102564103
2.0,37.0,930.0,"Dwarka, Nashik, Maharashtra",397.8494623655914
2.0,42.0,1000.0,"Jagtap Nagar Road, Cidco, Nashik, Maharashtra, 422008",420.0
1.0,20.5,590.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",347.45762711864404
2.0,23.0,1050.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",219.04761904761904
2.0,40.0,1000.0,"Jagtap Nagar Road, Cidco, Nashik, Maharashtra, 422008",400.0
2.0,40.0,836.0,"Nashik Road, Nashik, Maharashtra",478.4688995215311
2.0,30.0,1250.0,"Konark Nagar-Shri Ram Nagar, Adgaon, Nashik, Maharashtra",240.0
3.0,80.0,1300.0,"Hirawadi, Panchavati, Nashik, Maharashtra",615.3846153846154
1.0,21.0,550.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",381.8181818181818
2.0,35.0,1200.0,"Hirawadi, Panchavati, Nashik, Maharashtra",291.6666666666667
2.0,42.0,1250.0,"Kala Nagar Chowk, Indira Nagar, Nashik, Maharashtra, 422009",336.0
3.0,51.0,1800.0,"Shivaji Nagar, Satpur, Nashik, Maharashtra",283.3333333333333
2.0,30.0,1400.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",214.28571428571428
3.0,58.0,1500.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",386.6666666666667
2.0,30.0,1000.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",300.0
3.0,16.0,700.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",228.57142857142858
4.0,100.0,2000.0,"Dwarka, Nashik, Maharashtra",500.0
2.0,20.0,675.0,"L B Nagar Road, Lingoji Guda, Hyderabad, Rangareddy, Telangana, 500059",296.2962962962963
1.0,21.0,565.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",371.6814159292035
2.0,38.0,1250.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",304.0
2.0,40.0,1250.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",320.0
3.0,42.0,1400.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",300.0
2.0,51.0,1200.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",425.0
4.0,150.0,3000.0,"Ashwin Nagar, Cidco, Nashik, Maharashtra",500.0
4.0,80.0,1238.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",646.2035541195477
2.0,35.0,1100.0,"Panchavati, Nashik, Maharashtra",318.1818181818182
3.0,50.0,1250.0,"Prakash Nagar, Shikerwadi, Nashik, Maharashtra",400.0
3.0,300.0,1800.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",1666.6666666666667
3.0,300.0,1800.0,"Ramwadi-Kaushalya Nagar, Panchavati, Nashik, Maharashtra",1666.6666666666667
3.0,100.0,2000.0,"Ashwin Nagar, Cidco, Nashik, Maharashtra",500.0
3.0,300.0,1800.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",1666.6666666666667
2.0,59.0,1050.0,"Parijat Nagar, Nashik, Maharashtra",561.9047619047619
4.0,130.0,3600.0,"Kailash Nagar, Indira Nagar, Nashik, Maharashtra",361.1111111111111
3.0,60.0,1100.0,Green Residency,545.4545454545455
3.0,90.0,2000.0,"Dwarka, Nashik, Maharashtra",450.0
4.0,75.0,1455.0,"Nashik Road, Nashik, Maharashtra",515.4639175257732
1.0,19.0,400.0,"Cidco Nashik, Cidco, Nashik, Maharashtra",475.0
3.0,55.0,1900.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",289.4736842105263
4.0,75.0,1455.0,Datta Mandir,515.4639175257732
2.0,26.0,945.0,"Mhasrul Gaon, Mhasrul, Nashik, Maharashtra",275.13227513227514
2.0,55.0,1600.0,"Dwarka, Nashik, Maharashtra",343.75
4.0,52.5,1250.0,"Khutwad Nagar, Cidco, Nashik, Maharashtra",420.0
4.0,250.0,2200.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",1136.3636363636363
3.0,45.0,1700.0,"Bhagwant Nagar, Dr Homi Bhabha Nagar, Nashik, Maharashtra",264.70588235294116
4.0,300.0,2000.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",1500.0
3.0,250.0,2000.0,"D K Nagar, Gangapur Road, Nashik, Maharashtra",1250.0
2.0,45.0,1150.0,"Panchavati, Nashik, Maharashtra",391.30434782608694
2.0,46.0,1048.0,"Govind Nagar, Nashik, Maharashtra",438.9312977099237
2.0,16.0,750.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",213.33333333333334
2.0,45.0,1100.0,"Khutwad Nagar, Cidco, Nashik, Maharashtra",409.09090909090907
3.0,55.0,1100.0,"Hirawadi Road, Panchavati, Nashik, Maharashtra, 422003",500.0
3.0,55.0,1650.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",333.3333333333333
3.0,55.0,1850.0,"Sadguru Nagar, Satpur, Nashik, Maharashtra",297.2972972972973
5.0,45.0,1100.0,Shree Kalaram Mandir,409.09090909090907
3.0,150.0,1300.0,"Dr Homi Bhabha Nagar, Nashik, Maharashtra",1153.8461538461538
2.0,27.0,887.0,"Adhav Nagar, Dasak, Nashik, Maharashtra",304.3968432919955
2.0,35.0,1000.0,"Anand Nagar, Devlali, Nashik, Maharashtra",350.0
4.0,80.0,2200.0,"Gangapur, Nashik, Maharashtra",363.6363636363636
5.0,125.0,2500.0,"Rajiv Nagar, Indira Nagar, Nashik, Maharashtra",500.0
1.0,18.0,510.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",352.94117647058823
2.0,31.0,1200.0,"Nashik Road, Nashik, Maharashtra",258.3333333333333
4.0,170.0,2800.0,"Tidke Nagar, Untwadi, Nashik, Maharashtra",607.1428571428571
2.0,28.51,1000.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",285.1
2.0,32.0,816.0,"Indira Nagar, Nashik, Maharashtra",392.15686274509807
4.0,45.0,1520.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",296.05263157894734
2.0,32.0,800.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",400.0
2.0,35.0,1000.0,"Saptashrungi Nagar, Nashik, Maharashtra",350.0
2.0,40.0,1500.0,"Dwarka, Nashik, Maharashtra",266.6666666666667
2.0,31.0,1100.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",281.8181818181818
2.0,55.0,1200.0,Kishor Nagar,458.3333333333333
2.0,35.0,1350.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",259.25925925925924
3.0,55.0,1390.0,"Govind Nagar, Nashik, Maharashtra",395.68345323741005
2.0,45.0,1050.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",428.57142857142856
1.0,27.0,650.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",415.38461538461536
5.0,75.0,3500.0,"Rto Colony, Sarnath, Varanasi, Uttar Pradesh",214.28571428571428
3.0,110.0,1700.0,"Panchavati, Nashik, Maharashtra",647.0588235294117
2.0,32.0,816.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",392.15686274509807
2.0,29.0,1000.0,Gayakhe Colony,290.0
1.0,28.5,1400.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",203.57142857142858
4.0,52.51,1800.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",291.72222222222223
4.0,211.0,3000.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",703.3333333333334
2.0,45.0,960.0,"College Road, Nashik, Maharashtra",468.75
2.0,38.0,1100.0,"Dwarka, Nashik, Maharashtra",345.45454545454544
2.0,30.0,1180.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",254.23728813559322
2.0,36.0,860.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",418.6046511627907
2.0,32.0,1000.0,"State Bank Colony, Indira Nagar, Nashik, Maharashtra",320.0
4.0,350.0,2250.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",1555.5555555555557
3.0,35.0,900.0,"State Bank Colony, Indira Nagar, Nashik, Maharashtra",388.8888888888889
3.0,49.36,1009.0,"Nashik Road, Nashik, Maharashtra",489.197224975223
2.0,42.0,900.0,"College Road, Nashik, Maharashtra",466.6666666666667
3.0,45.0,1430.0,"Dnyaneshwar Nagar, Pathardi Phata, Nashik, Maharashtra",314.68531468531467
2.0,40.0,1250.0,"Anand Nagar, Devlali, Nashik, Maharashtra",320.0
1.0,27.0,650.0,"Nashik Road, Nashik, Maharashtra",415.38461538461536
2.0,30.0,900.0,"Nashik Road, Nashik, Maharashtra",333.3333333333333
3.0,65.0,1800.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",361.1111111111111
1.0,30.0,950.0,"Wasan Nagar, Pathardi Phata, Nashik, Maharashtra",315.7894736842105
2.0,34.0,1050.0,"Nashik Road, Nashik, Maharashtra",323.8095238095238
4.0,44.51,1700.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",261.8235294117647
2.0,28.51,1100.0,"Nashik Road, Nashik, Maharashtra",259.1818181818182
2.0,26.0,1000.0,"Nashik Road, Nashik, Maharashtra",260.0
4.0,50.0,1750.0,"Nashik Road, Nashik, Maharashtra",285.7142857142857
2.0,27.51,1050.0,"Nashik Road, Nashik, Maharashtra",262.0
2.0,36.0,800.0,"Nashik Road, Nashik, Maharashtra",450.0
2.0,22.0,850.0,"Nashik Road, Nashik, Maharashtra",258.8235294117647
2.0,42.0,964.0,"College Road, Nashik, Maharashtra",435.6846473029046
1.0,48.0,1300.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",369.2307692307692
2.0,45.0,1000.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",450.0
2.0,34.51,1100.0,"Gurudatta Nagar, Dasak, Nashik, Maharashtra",313.72727272727275
4.0,55.0,1400.0,"Nashik Road, Nashik, Maharashtra",392.85714285714283
1.0,17.0,560.0,"Matoshri Nagar, Upnagar, Nashik, Maharashtra",303.57142857142856
3.0,16.5,700.0,"Nashik Road, Nashik, Maharashtra",235.71428571428572
4.0,54.0,1450.0,"Nashik Road, Nashik, Maharashtra",372.41379310344826
2.0,31.0,1200.0,"Nashik Road, Nashik, Maharashtra",258.3333333333333
2.0,45.0,865.0,"Abhiyanta Nagar Road, Cidco, Nashik, Maharashtra, 422008",520.2312138728323
2.0,33.0,800.0,"Uttam Nagar, Cidco, Nashik, Maharashtra",412.5
2.0,35.0,1050.0,"Gurudatta Nagar, Dasak, Nashik, Maharashtra",333.3333333333333
1.0,20.0,675.0,"Sneh Nagar, Mhasrul, Nashik, Maharashtra",296.2962962962963
4.0,90.0,2000.0,"Nashik Road, Nashik, Maharashtra",450.0
3.0,45.0,3000.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",150.0
3.0,65.0,2600.0,"Abhiyanta Nagar Road, Cidco, Nashik, Maharashtra, 422008",250.0
2.0,40.0,1400.0,"Om Nagar, Dasak, Nashik, Maharashtra",285.7142857142857
2.0,42.0,1400.0,"Om Nagar, Dasak, Nashik, Maharashtra",300.0
2.0,44.0,1400.0,"Om Nagar, Dasak, Nashik, Maharashtra",314.2857142857143
2.0,46.0,1400.0,"Om Nagar, Dasak, Nashik, Maharashtra",328.57142857142856
2.0,45.0,1350.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",333.3333333333333
2.0,38.0,1400.0,"Om Nagar, Dasak, Nashik, Maharashtra",271.42857142857144
3.0,45.18,1350.0,"Kokanipura, Old Nashik, Nashik, Maharashtra",334.6666666666667
2.0,51.0,1400.0,"Indira Nagar, Nashik, Maharashtra",364.2857142857143
2.0,48.51,1350.0,"Kamod Nagar, Indira Nagar, Nashik, Maharashtra",359.3333333333333
2.0,55.0,1500.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",366.6666666666667
3.0,75.0,1230.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",609.7560975609756
3.0,75.0,1530.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",490.19607843137254
3.0,49.0,1443.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",339.57033957033957
2.0,43.4,2002.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",216.78321678321677
3.0,70.0,1603.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",436.68122270742356
3.0,75.0,1875.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",400.0
3.0,70.0,4095.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",170.94017094017093
2.0,48.1,1300.0,Kishor Nagar,370.0
4.0,135.0,2800.0,"Rto Colony, Sarnath, Varanasi, Uttar Pradesh",482.14285714285717
4.0,211.0,3412.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",618.4056271981243
1.0,51.0,1460.0,"Raviwar Karanja, Old Nashik, Nashik, Maharashtra",349.3150684931507
2.0,31.0,850.0,"Mhasrul Gaon-Vaiduwadi, Mhasrul, Nashik, Maharashtra",364.70588235294116
3.0,68.4,1900.0,Kishor Nagar,360.0
2.0,48.1,1300.0,Kishor Nagar,370.0
2.0,55.0,978.0,"New Pandit Colony Road, Sharanpur, Nashik, Maharashtra, 422002",562.3721881390593
2.0,70.0,1350.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",518.5185185185185
3.0,60.0,1580.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",379.746835443038
3.0,75.0,1490.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",503.3557046979866
2.0,57.7,1312.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",439.7865853658537
3.0,56.0,1512.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",370.3703703703704
1.0,30.0,735.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",408.16326530612247
4.0,141.0,3300.0,"Tidke Nagar, Untwadi, Nashik, Maharashtra",427.27272727272725
3.0,60.0,1372.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",437.3177842565598
4.0,151.0,3000.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",503.3333333333333
3.0,160.0,2000.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",800.0
1.0,30.0,665.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",451.1278195488722
4.0,135.0,2700.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",500.0
3.0,85.0,1500.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",566.6666666666666
3.0,111.0,2200.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",504.54545454545456
3.0,111.0,2100.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",528.5714285714286
4.0,76.0,1880.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",404.25531914893617
3.0,75.0,1540.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",487.012987012987
2.0,55.0,1200.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",458.3333333333333
4.0,135.0,2140.0,"Rto Colony, Sarnath, Varanasi, Uttar Pradesh",630.8411214953271
3.0,65.0,1278.0,"Canada Corner, Sharanpur, Nashik, Maharashtra",508.6071987480438
3.0,65.0,1300.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",500.0
3.0,60.0,1425.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",421.05263157894734
3.0,72.0,1490.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",483.22147651006713
2.0,43.4,1023.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",424.24242424242425
2.0,40.0,822.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",486.61800486618006
2.0,40.0,822.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",486.61800486618006
1.0,30.0,854.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",351.288056206089
3.0,56.0,1650.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",339.3939393939394
1.0,21.0,536.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",391.7910447761194
3.0,85.0,1725.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",492.7536231884058
4.0,140.0,2310.0,"Tidke Nagar, Untwadi, Nashik, Maharashtra",606.060606060606
